network,phase,game_num,round,blocker_strategy_id,adversary_strategy_id,blocker_q_max,adversary_q_max,norm_influence,network_type,source
BA-850-m4,train,4,27,0,1,0.39280674,-0.16809064,0.38494117647058823,BA,synthetic
BA-850-m4,train,4,28,0,1,0.41339982,-0.19030458,0.39588235294117646,BA,synthetic
BA-850-m4,train,4,29,0,1,0.432929,-0.20637554,0.4015294117647059,BA,synthetic
ER-800-p0.010,train,0,0,3,3,-1.2168596,0.29536766,0.027125,ER,synthetic
ER-800-p0.010,train,0,1,3,3,-1.1812375,0.28629544,0.028374999999999997,ER,synthetic
ER-800-p0.010,train,0,2,3,3,-1.1454796,0.27742073,0.09912499999999999,ER,synthetic
ER-800-p0.010,train,0,3,3,3,-1.1094275,0.26839602,0.066875,ER,synthetic
ER-800-p0.010,train,0,4,3,3,-1.0731342,0.25874752,0.07625,ER,synthetic
ER-800-p0.010,train,0,5,3,3,-1.0365902,0.24891385,0.115875,ER,synthetic
ER-800-p0.010,train,0,6,3,3,-0.9998531,0.23901027,0.123375,ER,synthetic
ER-800-p0.010,train,0,7,3,3,-0.9627595,0.22906181,0.11425,ER,synthetic
ER-800-p0.010,train,0,8,3,3,-0.9254947,0.21898587,0.12612500000000001,ER,synthetic
ER-800-p0.010,train,0,9,2,3,-0.88713735,0.20916437,0.14825,ER,synthetic
ER-800-p0.010,train,0,10,2,3,-0.84792155,0.19840632,0.16024999999999998,ER,synthetic
ER-800-p0.010,train,0,11,2,3,-0.8083959,0.18760775,0.15137499999999998,ER,synthetic
ER-800-p0.010,train,0,12,2,3,-0.7685027,0.17596193,0.167125,ER,synthetic
ER-800-p0.010,train,0,13,2,2,-0.7284317,0.1678568,0.170625,ER,synthetic
ER-800-p0.010,train,0,14,2,2,-0.6879278,0.15960225,0.17575,ER,synthetic
ER-800-p0.010,train,0,15,2,2,-0.6461953,0.1509862,0.19412500000000002,ER,synthetic
ER-800-p0.010,train,0,16,2,2,-0.60161895,0.13994864,0.174,ER,synthetic
ER-800-p0.010,train,0,17,2,1,-0.55387205,0.12885728,0.18075,ER,synthetic
ER-800-p0.010,train,0,18,2,1,-0.50073683,0.11897722,0.20337499999999997,ER,synthetic
ER-800-p0.010,train,0,19,2,1,-0.43660715,0.10805955,0.19725,ER,synthetic
ER-800-p0.010,train,0,20,2,1,-0.3615449,0.09136488,0.22287500000000002,ER,synthetic
ER-800-p0.010,train,0,21,2,1,-0.27946818,0.06786933,0.28962499999999997,ER,synthetic
ER-800-p0.010,train,0,22,4,1,-0.1915085,0.039979294,0.24525,ER,synthetic
ER-800-p0.010,train,0,23,4,1,-0.09840865,0.008203886,0.24125,ER,synthetic
ER-800-p0.010,train,0,24,0,1,0.005948188,-0.024572968,0.27075,ER,synthetic
ER-800-p0.010,train,0,25,0,1,0.117351085,-0.058490522,0.326375,ER,synthetic
ER-800-p0.010,train,0,26,0,1,0.22892888,-0.09286084,0.277375,ER,synthetic
ER-800-p0.010,train,0,27,0,1,0.33919665,-0.12735191,0.2575,ER,synthetic
ER-800-p0.010,train,0,28,0,1,0.40089688,-0.16076413,0.29375,ER,synthetic
ER-800-p0.010,train,0,29,0,1,0.42358646,-0.19023201,0.274125,ER,synthetic
ER-800-p0.010,train,1,0,3,3,-1.2168596,0.2953677,0.021875,ER,synthetic
ER-800-p0.010,train,1,1,3,3,-1.1812375,0.28629544,0.0355,ER,synthetic
ER-800-p0.010,train,1,2,3,3,-1.1454796,0.2774207,0.05375,ER,synthetic
ER-800-p0.010,train,1,3,3,3,-1.1094275,0.26839602,0.057249999999999995,ER,synthetic
ER-800-p0.010,train,1,4,3,3,-1.0731342,0.25874752,0.06425,ER,synthetic
ER-800-p0.010,train,1,5,3,3,-1.0365902,0.24891388,0.060250000000000005,ER,synthetic
ER-800-p0.010,train,1,6,3,3,-0.999853,0.23901029,0.133625,ER,synthetic
ER-800-p0.010,train,1,7,3,3,-0.9627595,0.22906181,0.139,ER,synthetic
ER-800-p0.010,train,1,8,3,3,-0.9254947,0.21898587,0.11525,ER,synthetic
ER-800-p0.010,train,1,9,2,3,-0.88713735,0.20916437,0.11199999999999999,ER,synthetic
ER-800-p0.010,train,1,10,2,3,-0.8479216,0.19840631,0.17325,ER,synthetic
ER-800-p0.010,train,1,11,2,3,-0.80839604,0.18760772,0.149125,ER,synthetic
ER-800-p0.010,train,1,12,2,3,-0.7685026,0.17596193,0.16662500000000002,ER,synthetic
ER-800-p0.010,train,1,13,2,2,-0.72843164,0.16785681,0.2155,ER,synthetic
ER-800-p0.010,train,1,14,2,2,-0.68792784,0.15960225,0.17337499999999997,ER,synthetic
ER-800-p0.010,train,1,15,2,2,-0.6461953,0.1509862,0.19975,ER,synthetic
ER-800-p0.010,train,1,16,2,2,-0.60161906,0.13994862,0.179375,ER,synthetic
ER-800-p0.010,train,1,17,2,1,-0.55387205,0.12885728,0.210375,ER,synthetic
ER-800-p0.010,train,1,18,2,1,-0.5007368,0.118977234,0.195875,ER,synthetic
ER-800-p0.010,train,1,19,2,1,-0.43660715,0.10805954,0.222125,ER,synthetic
ER-800-p0.010,train,1,20,2,1,-0.36154488,0.0913649,0.225875,ER,synthetic
ER-800-p0.010,train,1,21,2,1,-0.27946815,0.06786932,0.236125,ER,synthetic
ER-800-p0.010,train,1,22,4,1,-0.19150847,0.039979283,0.27575,ER,synthetic
ER-800-p0.010,train,1,23,4,1,-0.09840865,0.008203909,0.210125,ER,synthetic
ER-800-p0.010,train,1,24,0,1,0.005948184,-0.024572968,0.26987500000000003,ER,synthetic
ER-800-p0.010,train,1,25,0,1,0.11735113,-0.058490552,0.244,ER,synthetic
ER-800-p0.010,train,1,26,0,1,0.22892886,-0.092860855,0.2925,ER,synthetic
ER-800-p0.010,train,1,27,0,1,0.33919662,-0.12735188,0.30975,ER,synthetic
ER-800-p0.010,train,1,28,0,1,0.4008969,-0.16076413,0.266625,ER,synthetic
ER-800-p0.010,train,1,29,0,1,0.4235865,-0.19023201,0.273625,ER,synthetic
ER-800-p0.010,train,2,0,3,3,-1.2168596,0.2953677,0.0073750000000000005,ER,synthetic
ER-800-p0.010,train,2,1,3,3,-1.1812373,0.28629544,0.0255,ER,synthetic
ER-800-p0.010,train,2,2,3,3,-1.1454796,0.27742073,0.061500000000000006,ER,synthetic
ER-800-p0.010,train,2,3,3,3,-1.1094275,0.26839602,0.057249999999999995,ER,synthetic
ER-800-p0.010,train,2,4,3,3,-1.0731342,0.2587475,0.070625,ER,synthetic
ER-800-p0.010,train,2,5,3,3,-1.0365902,0.24891387,0.121875,ER,synthetic
ER-800-p0.010,train,2,6,3,3,-0.999853,0.23901027,0.099875,ER,synthetic
ER-800-p0.010,train,2,7,3,3,-0.9627595,0.22906181,0.12125,ER,synthetic
ER-800-p0.010,train,2,8,3,3,-0.92549455,0.21898589,0.12625,ER,synthetic
ER-800-p0.010,train,2,9,2,3,-0.88713735,0.20916437,0.16237500000000002,ER,synthetic
ER-800-p0.010,train,2,10,2,3,-0.84792155,0.19840631,0.1565,ER,synthetic
ER-800-p0.010,train,2,11,2,3,-0.808396,0.18760774,0.156875,ER,synthetic
ER-800-p0.010,train,2,12,2,3,-0.7685026,0.17596193,0.18912500000000002,ER,synthetic
ER-800-p0.010,train,2,13,2,2,-0.7284317,0.1678568,0.163,ER,synthetic
ER-800-p0.010,train,2,14,2,2,-0.6879278,0.15960225,0.170625,ER,synthetic
ER-800-p0.010,train,2,15,2,2,-0.64619535,0.15098621,0.168875,ER,synthetic
ER-800-p0.010,train,2,16,2,2,-0.601619,0.13994864,0.200125,ER,synthetic
ER-800-p0.010,train,2,17,2,1,-0.55387205,0.12885728,0.22675,ER,synthetic
ER-800-p0.010,train,2,18,2,1,-0.5007368,0.11897723,0.19125,ER,synthetic
ER-800-p0.010,train,2,19,2,1,-0.43660715,0.10805954,0.194375,ER,synthetic
ER-800-p0.010,train,2,20,2,1,-0.36154494,0.0913649,0.23199999999999998,ER,synthetic
ER-800-p0.010,train,2,21,2,1,-0.2794682,0.06786932,0.21912500000000001,ER,synthetic
ER-800-p0.010,train,2,22,4,1,-0.19150849,0.03997929,0.251875,ER,synthetic
ER-800-p0.010,train,2,23,4,1,-0.09840865,0.008203901,0.24350000000000002,ER,synthetic
ER-800-p0.010,train,2,24,0,1,0.0059481803,-0.024572954,0.244,ER,synthetic
ER-800-p0.010,train,2,25,0,1,0.1173511,-0.058490552,0.2515,ER,synthetic
ER-800-p0.010,train,2,26,0,1,0.22892886,-0.09286084,0.282625,ER,synthetic
ER-800-p0.010,train,2,27,0,1,0.33919665,-0.12735191,0.257,ER,synthetic
ER-800-p0.010,train,2,28,0,1,0.4008969,-0.16076413,0.259375,ER,synthetic
ER-800-p0.010,train,2,29,0,1,0.4235865,-0.19023201,0.25125,ER,synthetic
ER-800-p0.010,train,3,0,3,3,-1.2168595,0.2953677,0.0115,ER,synthetic
ER-800-p0.010,train,3,1,3,3,-1.1812373,0.28629544,0.039875,ER,synthetic
ER-800-p0.010,train,3,2,3,3,-1.1454796,0.2774207,0.049,ER,synthetic
ER-800-p0.010,train,3,3,3,3,-1.1094275,0.26839602,0.10525000000000001,ER,synthetic
ER-800-p0.010,train,3,4,3,3,-1.0731342,0.25874752,0.08862500000000001,ER,synthetic
ER-800-p0.010,train,3,5,3,3,-1.0365902,0.24891385,0.102,ER,synthetic
ER-800-p0.010,train,3,6,3,3,-0.99985313,0.23901029,0.12075,ER,synthetic
ER-800-p0.010,train,3,7,3,3,-0.96275955,0.22906183,0.160125,ER,synthetic
ER-800-p0.010,train,3,8,3,3,-0.9254947,0.21898589,0.13175,ER,synthetic
ER-800-p0.010,train,3,9,2,3,-0.8871374,0.20916435,0.114875,ER,synthetic
ER-800-p0.010,train,3,10,2,3,-0.8479216,0.19840632,0.12487500000000001,ER,synthetic
ER-800-p0.010,train,3,11,2,3,-0.808396,0.18760772,0.161,ER,synthetic
ER-800-p0.010,train,3,12,2,3,-0.7685027,0.17596193,0.16662500000000002,ER,synthetic
ER-800-p0.010,train,3,13,2,2,-0.7284317,0.1678568,0.212375,ER,synthetic
ER-800-p0.010,train,3,14,2,2,-0.68792784,0.15960224,0.180625,ER,synthetic
ER-800-p0.010,train,3,15,2,2,-0.64619523,0.1509862,0.18987500000000002,ER,synthetic
ER-800-p0.010,train,3,16,2,2,-0.60161906,0.13994862,0.186625,ER,synthetic
ER-800-p0.010,train,3,17,2,1,-0.55387205,0.12885728,0.245,ER,synthetic
ER-800-p0.010,train,3,18,2,1,-0.5007368,0.11897722,0.23,ER,synthetic
ER-800-p0.010,train,3,19,2,1,-0.43660715,0.10805954,0.22875,ER,synthetic
ER-800-p0.010,train,3,20,2,1,-0.36154494,0.09136489,0.222625,ER,synthetic
ER-800-p0.010,train,3,21,2,1,-0.27946818,0.06786932,0.22675,ER,synthetic
ER-800-p0.010,train,3,22,4,1,-0.19150852,0.03997928,0.230625,ER,synthetic
ER-800-p0.010,train,3,23,4,1,-0.09840863,0.008203901,0.211125,ER,synthetic
ER-800-p0.010,train,3,24,0,1,0.005948158,-0.024572968,0.224375,ER,synthetic
ER-800-p0.010,train,3,25,0,1,0.117351085,-0.058490537,0.242,ER,synthetic
ER-800-p0.010,train,3,26,0,1,0.22892886,-0.09286084,0.23725000000000002,ER,synthetic
ER-800-p0.010,train,3,27,0,1,0.33919662,-0.12735191,0.314625,ER,synthetic
ER-800-p0.010,train,3,28,0,1,0.4008969,-0.16076413,0.26875,ER,synthetic
ER-800-p0.010,train,3,29,0,1,0.4235865,-0.19023204,0.24100000000000002,ER,synthetic
ER-800-p0.010,train,4,0,3,3,-1.2168596,0.2953677,0.030625,ER,synthetic
ER-800-p0.010,train,4,1,3,3,-1.1812375,0.2862954,0.0245,ER,synthetic
ER-800-p0.010,train,4,2,3,3,-1.1454794,0.27742073,0.052000000000000005,ER,synthetic
ER-800-p0.010,train,4,3,3,3,-1.1094275,0.26839602,0.066875,ER,synthetic
ER-800-p0.010,train,4,4,3,3,-1.0731342,0.25874752,0.076875,ER,synthetic
ER-800-p0.010,train,4,5,3,3,-1.0365902,0.24891387,0.122125,ER,synthetic
ER-800-p0.010,train,4,6,3,3,-0.999853,0.23901029,0.076125,ER,synthetic
ER-800-p0.010,train,4,7,3,3,-0.9627595,0.2290618,0.110875,ER,synthetic
ER-800-p0.010,train,4,8,3,3,-0.9254947,0.21898589,0.12025000000000001,ER,synthetic
ER-800-p0.010,train,4,9,2,3,-0.8871375,0.20916437,0.13225,ER,synthetic
ER-800-p0.010,train,4,10,2,3,-0.84792155,0.19840632,0.15537499999999999,ER,synthetic
ER-800-p0.010,train,4,11,2,3,-0.808396,0.18760775,0.1505,ER,synthetic
ER-800-p0.010,train,4,12,2,3,-0.7685027,0.17596193,0.170875,ER,synthetic
ER-800-p0.010,train,4,13,2,2,-0.72843176,0.1678568,0.176625,ER,synthetic
ER-800-p0.010,train,4,14,2,2,-0.68792784,0.15960228,0.19125,ER,synthetic
ER-800-p0.010,train,4,15,2,2,-0.6461953,0.1509862,0.23587499999999997,ER,synthetic
ER-800-p0.010,train,4,16,2,2,-0.60161906,0.13994864,0.17300000000000001,ER,synthetic
ER-800-p0.010,train,4,17,2,1,-0.5538721,0.12885728,0.19975,ER,synthetic
ER-800-p0.010,train,4,18,2,1,-0.50073683,0.11897722,0.21125,ER,synthetic
ER-800-p0.010,train,4,19,2,1,-0.43660718,0.10805953,0.270875,ER,synthetic
ER-800-p0.010,train,4,20,2,1,-0.36154488,0.09136488,0.2455,ER,synthetic
ER-800-p0.010,train,4,21,2,1,-0.27946815,0.06786932,0.225875,ER,synthetic
ER-800-p0.010,train,4,22,4,1,-0.19150849,0.039979286,0.2245,ER,synthetic
ER-800-p0.010,train,4,23,4,1,-0.09840863,0.008203886,0.252,ER,synthetic
ER-800-p0.010,train,4,24,0,1,0.0059481785,-0.024572961,0.25325,ER,synthetic
ER-800-p0.010,train,4,25,0,1,0.117351145,-0.058490552,0.27275,ER,synthetic
ER-800-p0.010,train,4,26,0,1,0.22892886,-0.09286087,0.26775,ER,synthetic
ER-800-p0.010,train,4,27,0,1,0.33919665,-0.12735194,0.293625,ER,synthetic
ER-800-p0.010,train,4,28,0,1,0.4008969,-0.16076416,0.264,ER,synthetic
ER-800-p0.010,train,4,29,0,1,0.4235865,-0.19023204,0.28575,ER,synthetic
ER-850-p0.009,train,0,0,3,3,-1.2167971,0.29536772,0.020823529411764706,ER,synthetic
ER-850-p0.009,train,0,1,3,3,-1.181262,0.2862858,0.0531764705882353,ER,synthetic
ER-850-p0.009,train,0,2,3,3,-1.1454835,0.2774116,0.05329411764705882,ER,synthetic
ER-850-p0.009,train,0,3,3,3,-1.1094102,0.26838484,0.06258823529411765,ER,synthetic
ER-850-p0.009,train,0,4,3,3,-1.0731674,0.25872836,0.11211764705882353,ER,synthetic
ER-850-p0.009,train,0,5,3,3,-1.0367738,0.24893214,0.07694117647058824,ER,synthetic
ER-850-p0.009,train,0,6,3,3,-1.0001034,0.23904423,0.12941176470588237,ER,synthetic
ER-850-p0.009,train,0,7,3,3,-0.96327066,0.22910786,0.11011764705882353,ER,synthetic
ER-850-p0.009,train,0,8,3,3,-0.9260984,0.21907893,0.1584705882352941,ER,synthetic
ER-850-p0.009,train,0,9,2,3,-0.8879142,0.20925963,0.12917647058823528,ER,synthetic
ER-850-p0.009,train,0,10,2,3,-0.8487856,0.19852029,0.15129411764705883,ER,synthetic
ER-850-p0.009,train,0,11,2,3,-0.8093908,0.18775304,0.13647058823529412,ER,synthetic
ER-850-p0.009,train,0,12,2,3,-0.7696452,0.17612396,0.13388235294117648,ER,synthetic
ER-850-p0.009,train,0,13,2,2,-0.7295742,0.16800015,0.176,ER,synthetic
ER-850-p0.009,train,0,14,2,2,-0.68923354,0.15977311,0.1703529411764706,ER,synthetic
ER-850-p0.009,train,0,15,2,2,-0.6476985,0.15118973,0.18541176470588236,ER,synthetic
ER-850-p0.009,train,0,16,2,2,-0.60354745,0.14022034,0.19141176470588234,ER,synthetic
ER-850-p0.009,train,0,17,2,1,-0.5559658,0.1290066,0.22823529411764706,ER,synthetic
ER-850-p0.009,train,0,18,2,1,-0.5034052,0.11920944,0.18447058823529414,ER,synthetic
ER-850-p0.009,train,0,19,2,1,-0.43992832,0.108389266,0.2136470588235294,ER,synthetic
ER-850-p0.009,train,0,20,2,1,-0.36506477,0.09193837,0.24376470588235294,ER,synthetic
ER-850-p0.009,train,0,21,2,1,-0.2833777,0.06861269,0.21141176470588233,ER,synthetic
ER-850-p0.009,train,0,22,4,1,-0.19610707,0.041022852,0.224,ER,synthetic
ER-850-p0.009,train,0,23,4,1,-0.10299178,0.0093410835,0.26576470588235296,ER,synthetic
ER-850-p0.009,train,0,24,0,1,0.00017761812,-0.023354478,0.2071764705882353,ER,synthetic
ER-850-p0.009,train,0,25,0,1,0.11122817,-0.057241924,0.2368235294117647,ER,synthetic
ER-850-p0.009,train,0,26,0,1,0.22271398,-0.091534905,0.282,ER,synthetic
ER-850-p0.009,train,0,27,0,1,0.3333998,-0.12603617,0.29105882352941176,ER,synthetic
ER-850-p0.009,train,0,28,0,1,0.39946395,-0.15946013,0.274,ER,synthetic
ER-850-p0.009,train,0,29,0,1,0.42320558,-0.18927339,0.2788235294117647,ER,synthetic
ER-850-p0.009,train,1,0,3,3,-1.216797,0.29536772,0.02341176470588235,ER,synthetic
ER-850-p0.009,train,1,1,3,3,-1.1812619,0.2862858,0.03635294117647059,ER,synthetic
ER-850-p0.009,train,1,2,3,3,-1.1454835,0.27741158,0.03505882352941177,ER,synthetic
ER-850-p0.009,train,1,3,3,3,-1.1094103,0.26838484,0.054,ER,synthetic
ER-850-p0.009,train,1,4,3,3,-1.0731676,0.25872836,0.07176470588235294,ER,synthetic
ER-850-p0.009,train,1,5,3,3,-1.0367738,0.24893212,0.09941176470588235,ER,synthetic
ER-850-p0.009,train,1,6,3,3,-1.0001034,0.2390442,0.11505882352941176,ER,synthetic
ER-850-p0.009,train,1,7,3,3,-0.96327066,0.22910784,0.09505882352941177,ER,synthetic
ER-850-p0.009,train,1,8,3,3,-0.9260984,0.21907896,0.10917647058823529,ER,synthetic
ER-850-p0.009,train,1,9,2,3,-0.8879141,0.20925964,0.13188235294117645,ER,synthetic
ER-850-p0.009,train,1,10,2,3,-0.8487856,0.1985203,0.14905882352941177,ER,synthetic
ER-850-p0.009,train,1,11,2,3,-0.8093907,0.18775305,0.13694117647058823,ER,synthetic
ER-850-p0.009,train,1,12,2,3,-0.76964515,0.17612396,0.17058823529411765,ER,synthetic
ER-850-p0.009,train,1,13,2,2,-0.7295743,0.16800016,0.23505882352941176,ER,synthetic
ER-850-p0.009,train,1,14,2,2,-0.6892334,0.15977311,0.18141176470588233,ER,synthetic
ER-850-p0.009,train,1,15,2,2,-0.6476985,0.15118973,0.1751764705882353,ER,synthetic
ER-850-p0.009,train,1,16,2,2,-0.6035474,0.14022033,0.18776470588235294,ER,synthetic
ER-850-p0.009,train,1,17,2,1,-0.5559658,0.1290066,0.18505882352941178,ER,synthetic
ER-850-p0.009,train,1,18,2,1,-0.5034052,0.11920945,0.21694117647058825,ER,synthetic
ER-850-p0.009,train,1,19,2,1,-0.43992832,0.10838927,0.20223529411764707,ER,synthetic
ER-850-p0.009,train,1,20,2,1,-0.36506474,0.091938384,0.22188235294117648,ER,synthetic
ER-850-p0.009,train,1,21,2,1,-0.28337768,0.068612665,0.2049411764705882,ER,synthetic
ER-850-p0.009,train,1,22,4,1,-0.19610706,0.04102286,0.1824705882352941,ER,synthetic
ER-850-p0.009,train,1,23,4,1,-0.1029918,0.009341091,0.23352941176470587,ER,synthetic
ER-850-p0.009,train,1,24,0,1,0.00017761067,-0.023354463,0.23105882352941176,ER,synthetic
ER-850-p0.009,train,1,25,0,1,0.11122814,-0.05724191,0.228,ER,synthetic
ER-850-p0.009,train,1,26,0,1,0.222714,-0.09153489,0.23470588235294118,ER,synthetic
ER-850-p0.009,train,1,27,0,1,0.33339983,-0.12603617,0.24941176470588236,ER,synthetic
ER-850-p0.009,train,1,28,0,1,0.39946392,-0.1594601,0.2288235294117647,ER,synthetic
ER-850-p0.009,train,1,29,0,1,0.42320555,-0.18927339,0.27035294117647063,ER,synthetic
ER-850-p0.009,train,2,0,3,3,-1.2167971,0.29536772,0.013176470588235293,ER,synthetic
ER-850-p0.009,train,2,1,3,3,-1.1812619,0.28628582,0.05670588235294118,ER,synthetic
ER-850-p0.009,train,2,2,3,3,-1.1454835,0.2774116,0.05988235294117647,ER,synthetic
ER-850-p0.009,train,2,3,3,3,-1.1094104,0.26838484,0.08082352941176471,ER,synthetic
ER-850-p0.009,train,2,4,3,3,-1.0731674,0.25872833,0.09458823529411765,ER,synthetic
ER-850-p0.009,train,2,5,3,3,-1.0367738,0.24893212,0.060588235294117644,ER,synthetic
ER-850-p0.009,train,2,6,3,3,-1.0001034,0.23904422,0.094,ER,synthetic
ER-850-p0.009,train,2,7,3,3,-0.96327066,0.22910784,0.10929411764705883,ER,synthetic
ER-850-p0.009,train,2,8,3,3,-0.9260983,0.21907893,0.10694117647058825,ER,synthetic
ER-850-p0.009,train,2,9,2,3,-0.8879141,0.20925963,0.13494117647058823,ER,synthetic
ER-850-p0.009,train,2,10,2,3,-0.8487856,0.1985203,0.13164705882352942,ER,synthetic
ER-850-p0.009,train,2,11,2,3,-0.8093907,0.18775305,0.12964705882352942,ER,synthetic
ER-850-p0.009,train,2,12,2,3,-0.76964515,0.17612396,0.16552941176470587,ER,synthetic
ER-850-p0.009,train,2,13,2,2,-0.7295742,0.16800013,0.15282352941176472,ER,synthetic
ER-850-p0.009,train,2,14,2,2,-0.6892334,0.1597731,0.1527058823529412,ER,synthetic
ER-850-p0.009,train,2,15,2,2,-0.6476986,0.15118973,0.1971764705882353,ER,synthetic
ER-850-p0.009,train,2,16,2,2,-0.6035474,0.14022034,0.19105882352941178,ER,synthetic
ER-850-p0.009,train,2,17,2,1,-0.55596584,0.1290066,0.1848235294117647,ER,synthetic
ER-850-p0.009,train,2,18,2,1,-0.5034052,0.119209446,0.19458823529411765,ER,synthetic
ER-850-p0.009,train,2,19,2,1,-0.43992832,0.10838927,0.1887058823529412,ER,synthetic
ER-850-p0.009,train,2,20,2,1,-0.3650648,0.09193838,0.1983529411764706,ER,synthetic
ER-850-p0.009,train,2,21,2,1,-0.28337768,0.06861268,0.19576470588235295,ER,synthetic
ER-850-p0.009,train,2,22,4,1,-0.19610704,0.041022852,0.21129411764705883,ER,synthetic
ER-850-p0.009,train,2,23,4,1,-0.10299181,0.009341091,0.2601176470588235,ER,synthetic
ER-850-p0.009,train,2,24,0,1,0.00017765537,-0.023354463,0.23223529411764707,ER,synthetic
ER-850-p0.009,train,2,25,0,1,0.1112282,-0.05724191,0.23505882352941176,ER,synthetic
ER-850-p0.009,train,2,26,0,1,0.22271395,-0.091534935,0.21976470588235295,ER,synthetic
ER-850-p0.009,train,2,27,0,1,0.33339977,-0.12603617,0.22894117647058823,ER,synthetic
ER-850-p0.009,train,2,28,0,1,0.3994639,-0.15946013,0.27047058823529413,ER,synthetic
ER-850-p0.009,train,2,29,0,1,0.42320558,-0.18927342,0.25141176470588233,ER,synthetic
ER-850-p0.009,train,3,0,3,3,-1.2167971,0.29536772,0.03635294117647059,ER,synthetic
ER-850-p0.009,train,3,1,3,3,-1.181262,0.2862858,0.037294117647058825,ER,synthetic
ER-850-p0.009,train,3,2,3,3,-1.1454835,0.2774116,0.04929411764705882,ER,synthetic
ER-850-p0.009,train,3,3,3,3,-1.1094103,0.26838484,0.05282352941176471,ER,synthetic
ER-850-p0.009,train,3,4,3,3,-1.0731674,0.25872833,0.06776470588235295,ER,synthetic
ER-850-p0.009,train,3,5,3,3,-1.0367738,0.24893212,0.09247058823529411,ER,synthetic
ER-850-p0.009,train,3,6,3,3,-1.0001034,0.2390442,0.09411764705882353,ER,synthetic
ER-850-p0.009,train,3,7,3,3,-0.96327055,0.22910783,0.11705882352941177,ER,synthetic
ER-850-p0.009,train,3,8,3,3,-0.92609847,0.21907896,0.15811764705882353,ER,synthetic
ER-850-p0.009,train,3,9,2,3,-0.8879141,0.20925963,0.13741176470588234,ER,synthetic
ER-850-p0.009,train,3,10,2,3,-0.8487855,0.19852029,0.15611764705882353,ER,synthetic
ER-850-p0.009,train,3,11,2,3,-0.8093907,0.18775305,0.1676470588235294,ER,synthetic
ER-850-p0.009,train,3,12,2,3,-0.76964515,0.17612395,0.15305882352941175,ER,synthetic
ER-850-p0.009,train,3,13,2,2,-0.7295742,0.16800015,0.1851764705882353,ER,synthetic
ER-850-p0.009,train,3,14,2,2,-0.6892335,0.15977311,0.19988235294117648,ER,synthetic
ER-850-p0.009,train,3,15,2,2,-0.64769864,0.15118973,0.17458823529411766,ER,synthetic
ER-850-p0.009,train,3,16,2,2,-0.60354745,0.14022034,0.18011764705882352,ER,synthetic
ER-850-p0.009,train,3,17,2,1,-0.5559658,0.1290066,0.18952941176470586,ER,synthetic
ER-850-p0.009,train,3,18,2,1,-0.5034052,0.11920945,0.18858823529411767,ER,synthetic
ER-850-p0.009,train,3,19,2,1,-0.43992832,0.108389266,0.2641176470588235,ER,synthetic
ER-850-p0.009,train,3,20,2,1,-0.36506477,0.09193838,0.20611764705882352,ER,synthetic
ER-850-p0.009,train,3,21,2,1,-0.28337768,0.06861267,0.2111764705882353,ER,synthetic
ER-850-p0.009,train,3,22,4,1,-0.19610704,0.041022856,0.23835294117647057,ER,synthetic
ER-850-p0.009,train,3,23,4,1,-0.10299185,0.009341098,0.21411764705882352,ER,synthetic
ER-850-p0.009,train,3,24,0,1,0.00017762557,-0.023354463,0.2456470588235294,ER,synthetic
ER-850-p0.009,train,3,25,0,1,0.11122814,-0.05724194,0.24670588235294116,ER,synthetic
ER-850-p0.009,train,3,26,0,1,0.22271395,-0.09153492,0.2781176470588235,ER,synthetic
ER-850-p0.009,train,3,27,0,1,0.33339977,-0.12603617,0.2776470588235294,ER,synthetic
ER-850-p0.009,train,3,28,0,1,0.39946392,-0.15946013,0.24258823529411763,ER,synthetic
ER-850-p0.009,train,3,29,0,1,0.42320555,-0.18927339,0.25776470588235295,ER,synthetic
ER-850-p0.009,train,4,0,3,3,-1.2167971,0.29536772,0.012823529411764706,ER,synthetic
ER-850-p0.009,train,4,1,3,3,-1.181262,0.28628582,0.054,ER,synthetic
ER-850-p0.009,train,4,2,3,3,-1.1454835,0.2774116,0.05564705882352941,ER,synthetic
ER-850-p0.009,train,4,3,3,3,-1.1094103,0.26838484,0.06529411764705882,ER,synthetic
ER-850-p0.009,train,4,4,3,3,-1.0731673,0.25872833,0.086,ER,synthetic
ER-850-p0.009,train,4,5,3,3,-1.0367738,0.24893211,0.06670588235294118,ER,synthetic
ER-850-p0.009,train,4,6,3,3,-1.0001034,0.2390442,0.09976470588235294,ER,synthetic
ER-850-p0.009,train,4,7,3,3,-0.96327066,0.22910784,0.10917647058823529,ER,synthetic
ER-850-p0.009,train,4,8,3,3,-0.92609835,0.21907894,0.1264705882352941,ER,synthetic
ER-850-p0.009,train,4,9,2,3,-0.8879141,0.20925963,0.11717647058823528,ER,synthetic
ER-850-p0.009,train,4,10,2,3,-0.8487856,0.1985203,0.14729411764705883,ER,synthetic
ER-850-p0.009,train,4,11,2,3,-0.8093907,0.18775302,0.14894117647058822,ER,synthetic
ER-850-p0.009,train,4,12,2,3,-0.7696452,0.17612395,0.19011764705882353,ER,synthetic
ER-850-p0.009,train,4,13,2,2,-0.7295742,0.16800015,0.15611764705882353,ER,synthetic
ER-850-p0.009,train,4,14,2,2,-0.6892334,0.1597731,0.16011764705882353,ER,synthetic
ER-850-p0.009,train,4,15,2,2,-0.6476985,0.15118973,0.2036470588235294,ER,synthetic
