network,phase,game_num,round,blocker_strategy_id,adversary_strategy_id,blocker_q_max,adversary_q_max,norm_influence,network_type,source
BA-800-m3,train,1,2,6,1,-0.03159842,0.17828883,0.15862500000000002,BA,synthetic
BA-800-m3,train,1,3,6,1,-0.029306822,0.16288349,0.23,BA,synthetic
BA-800-m3,train,1,4,6,1,-0.026239142,0.14329833,0.2455,BA,synthetic
BA-800-m3,train,1,5,6,6,-0.022012226,0.12514263,0.27275,BA,synthetic
BA-800-m3,train,1,6,1,2,-0.016372897,0.10498125,0.257,BA,synthetic
BA-800-m3,train,1,7,1,2,-0.010152757,0.07954561,0.29512499999999997,BA,synthetic
BA-800-m3,train,1,8,1,5,-0.0031924471,0.043354876,0.267125,BA,synthetic
BA-800-m3,train,1,9,1,5,0.004289292,0.0023119003,0.28850000000000003,BA,synthetic
BA-800-m3,train,1,10,2,5,0.011966351,-0.04213339,0.27625,BA,synthetic
BA-800-m3,train,1,11,2,5,0.01935434,-0.089188114,0.277625,BA,synthetic
BA-800-m3,train,1,12,6,5,0.028440986,-0.13673997,0.235125,BA,synthetic
BA-800-m3,train,1,13,6,0,0.038369507,-0.1828245,0.311125,BA,synthetic
BA-800-m3,train,1,14,6,0,0.047939576,-0.23009405,0.3,BA,synthetic
BA-800-m3,train,1,15,1,5,0.058182366,-0.27776197,0.272125,BA,synthetic
BA-800-m3,train,1,16,1,5,0.071057886,-0.32380554,0.296375,BA,synthetic
BA-800-m3,train,1,17,1,5,0.08433919,-0.3698935,0.287,BA,synthetic
BA-800-m3,train,1,18,1,5,0.098118104,-0.416603,0.291125,BA,synthetic
BA-800-m3,train,1,19,1,5,0.113613784,-0.46272147,0.2955,BA,synthetic
BA-800-m3,train,1,20,1,0,0.13187595,-0.5050361,0.31575,BA,synthetic
BA-800-m3,train,1,21,1,0,0.15260783,-0.54694885,0.309,BA,synthetic
BA-800-m3,train,1,22,3,6,0.17840736,-0.5866931,0.30325,BA,synthetic
BA-800-m3,train,1,23,3,6,0.20744276,-0.62014306,0.29025,BA,synthetic
BA-800-m3,train,1,24,3,6,0.23712185,-0.6494346,0.334125,BA,synthetic
BA-800-m3,train,1,25,2,6,0.26991698,-0.6775,0.325625,BA,synthetic
BA-800-m3,train,1,26,2,6,0.30211473,-0.70526373,0.30975,BA,synthetic
BA-800-m3,train,1,27,2,6,0.3330055,-0.73277617,0.300375,BA,synthetic
BA-800-m3,train,1,28,2,6,0.3609598,-0.7601282,0.310875,BA,synthetic
BA-800-m3,train,1,29,2,2,0.38589048,-0.7872159,0.319125,BA,synthetic
BA-800-m3,train,2,0,6,1,-0.035295427,0.20575413,0.10487500000000001,BA,synthetic
BA-800-m3,train,2,1,6,1,-0.03377364,0.19211219,0.147,BA,synthetic
BA-800-m3,train,2,2,6,1,-0.031598426,0.17828882,0.1945,BA,synthetic
BA-800-m3,train,2,3,6,1,-0.029306818,0.16288348,0.254625,BA,synthetic
BA-800-m3,train,2,4,6,1,-0.026239155,0.14329834,0.24212499999999998,BA,synthetic
BA-800-m3,train,2,5,6,6,-0.022012224,0.12514263,0.27375,BA,synthetic
BA-800-m3,train,2,6,1,2,-0.016372904,0.104981266,0.2655,BA,synthetic
BA-800-m3,train,2,7,1,2,-0.010152757,0.079545595,0.28825,BA,synthetic
BA-800-m3,train,2,8,1,5,-0.0031924471,0.043354884,0.28875,BA,synthetic
BA-800-m3,train,2,9,1,5,0.004289292,0.0023119003,0.277375,BA,synthetic
BA-800-m3,train,2,10,2,5,0.011966351,-0.04213336,0.289125,BA,synthetic
BA-800-m3,train,2,11,2,5,0.019354343,-0.0891881,0.2705,BA,synthetic
BA-800-m3,train,2,12,6,5,0.02844099,-0.13673997,0.251,BA,synthetic
BA-800-m3,train,2,13,6,0,0.038369503,-0.1828245,0.278625,BA,synthetic
BA-800-m3,train,2,14,6,0,0.04793956,-0.23009405,0.299625,BA,synthetic
BA-800-m3,train,2,15,1,5,0.058182374,-0.27776194,0.309,BA,synthetic
BA-800-m3,train,2,16,1,5,0.07105788,-0.32380557,0.305875,BA,synthetic
BA-800-m3,train,2,17,1,5,0.08433919,-0.36989355,0.298125,BA,synthetic
BA-800-m3,train,2,18,1,5,0.0981181,-0.41660303,0.29375,BA,synthetic
BA-800-m3,train,2,19,1,5,0.11361379,-0.46272153,0.284375,BA,synthetic
BA-800-m3,train,2,20,1,0,0.13187596,-0.5050361,0.29625,BA,synthetic
BA-800-m3,train,2,21,1,0,0.15260783,-0.54694885,0.3,BA,synthetic
BA-800-m3,train,2,22,3,6,0.17840737,-0.5866931,0.31125,BA,synthetic
BA-800-m3,train,2,23,3,6,0.20744279,-0.6201431,0.28125,BA,synthetic
BA-800-m3,train,2,24,3,6,0.23712182,-0.64943457,0.29600000000000004,BA,synthetic
BA-800-m3,train,2,25,2,6,0.26991695,-0.6775,0.30412500000000003,BA,synthetic
BA-800-m3,train,2,26,2,6,0.30211473,-0.7052638,0.320375,BA,synthetic
BA-800-m3,train,2,27,2,6,0.3330055,-0.7327761,0.32625,BA,synthetic
BA-800-m3,train,2,28,2,6,0.36095983,-0.76012814,0.326,BA,synthetic
BA-800-m3,train,2,29,2,2,0.3858905,-0.7872159,0.330875,BA,synthetic
BA-800-m3,train,3,0,6,1,-0.035295427,0.20575413,0.06375,BA,synthetic
BA-800-m3,train,3,1,6,1,-0.033773642,0.1921122,0.1285,BA,synthetic
BA-800-m3,train,3,2,6,1,-0.03159842,0.17828883,0.16149999999999998,BA,synthetic
BA-800-m3,train,3,3,6,1,-0.029306818,0.16288348,0.20775,BA,synthetic
BA-800-m3,train,3,4,6,1,-0.026239146,0.14329831,0.2605,BA,synthetic
BA-800-m3,train,3,5,6,6,-0.022012226,0.12514263,0.28037500000000004,BA,synthetic
BA-800-m3,train,3,6,1,2,-0.016372897,0.10498125,0.27375,BA,synthetic
BA-800-m3,train,3,7,1,2,-0.010152765,0.07954559,0.25625,BA,synthetic
BA-800-m3,train,3,8,1,5,-0.0031924546,0.043354884,0.307,BA,synthetic
BA-800-m3,train,3,9,1,5,0.004289292,0.0023118928,0.264625,BA,synthetic
BA-800-m3,train,3,10,2,5,0.011966351,-0.04213337,0.26525,BA,synthetic
BA-800-m3,train,3,11,2,5,0.019354338,-0.08918813,0.28875,BA,synthetic
BA-800-m3,train,3,12,6,5,0.028440982,-0.13673997,0.281375,BA,synthetic
BA-800-m3,train,3,13,6,0,0.038369503,-0.1828245,0.28712499999999996,BA,synthetic
BA-800-m3,train,3,14,6,0,0.04793956,-0.23009408,0.278875,BA,synthetic
BA-800-m3,train,3,15,1,5,0.058182374,-0.27776203,0.29575,BA,synthetic
BA-800-m3,train,3,16,1,5,0.07105788,-0.32380554,0.303875,BA,synthetic
BA-800-m3,train,3,17,1,5,0.08433919,-0.3698935,0.28125,BA,synthetic
BA-800-m3,train,3,18,1,5,0.09811811,-0.416603,0.28962499999999997,BA,synthetic
BA-800-m3,train,3,19,1,5,0.113613784,-0.46272153,0.292375,BA,synthetic
BA-800-m3,train,3,20,1,0,0.13187593,-0.5050361,0.296875,BA,synthetic
BA-800-m3,train,3,21,1,0,0.15260783,-0.54694885,0.283125,BA,synthetic
BA-800-m3,train,3,22,3,6,0.17840737,-0.58669317,0.294875,BA,synthetic
BA-800-m3,train,3,23,3,6,0.20744279,-0.62014306,0.3035,BA,synthetic
BA-800-m3,train,3,24,3,6,0.23712185,-0.64943457,0.33425,BA,synthetic
BA-800-m3,train,3,25,2,6,0.26991698,-0.67750007,0.288125,BA,synthetic
BA-800-m3,train,3,26,2,6,0.30211473,-0.70526373,0.314,BA,synthetic
BA-800-m3,train,3,27,2,6,0.33300558,-0.7327761,0.303,BA,synthetic
BA-800-m3,train,3,28,2,6,0.36095983,-0.7601282,0.31675000000000003,BA,synthetic
BA-800-m3,train,3,29,2,2,0.38589048,-0.78721595,0.33787500000000004,BA,synthetic
BA-800-m3,train,4,0,6,1,-0.035295427,0.20575413,0.117625,BA,synthetic
BA-800-m3,train,4,1,6,1,-0.03377364,0.19211222,0.14875,BA,synthetic
BA-800-m3,train,4,2,6,1,-0.03159842,0.17828882,0.24125,BA,synthetic
BA-800-m3,train,4,3,6,1,-0.02930681,0.16288349,0.22375,BA,synthetic
BA-800-m3,train,4,4,6,1,-0.026239147,0.14329831,0.26625,BA,synthetic
BA-800-m3,train,4,5,6,6,-0.022012232,0.12514263,0.228625,BA,synthetic
BA-800-m3,train,4,6,1,2,-0.016372904,0.104981266,0.260625,BA,synthetic
BA-800-m3,train,4,7,1,2,-0.010152765,0.07954561,0.278,BA,synthetic
BA-800-m3,train,4,8,1,5,-0.0031924397,0.04335489,0.257125,BA,synthetic
BA-800-m3,train,4,9,1,5,0.004289292,0.0023118854,0.279625,BA,synthetic
BA-800-m3,train,4,10,2,5,0.01196635,-0.04213336,0.273625,BA,synthetic
BA-800-m3,train,4,11,2,5,0.019354343,-0.089188114,0.296125,BA,synthetic
BA-800-m3,train,4,12,6,5,0.028440982,-0.13673997,0.281,BA,synthetic
BA-800-m3,train,4,13,6,0,0.038369503,-0.1828245,0.287,BA,synthetic
BA-800-m3,train,4,14,6,0,0.04793956,-0.23009408,0.30075,BA,synthetic
BA-800-m3,train,4,15,1,5,0.058182374,-0.277762,0.31587499999999996,BA,synthetic
BA-800-m3,train,4,16,1,5,0.071057886,-0.3238056,0.33075000000000004,BA,synthetic
BA-800-m3,train,4,17,1,5,0.08433919,-0.3698935,0.28575,BA,synthetic
BA-800-m3,train,4,18,1,5,0.09811811,-0.41660303,0.282,BA,synthetic
BA-800-m3,train,4,19,1,5,0.1136138,-0.46272147,0.298125,BA,synthetic
BA-800-m3,train,4,20,1,0,0.13187595,-0.5050361,0.271875,BA,synthetic
BA-800-m3,train,4,21,1,0,0.15260783,-0.54694885,0.31587499999999996,BA,synthetic
BA-800-m3,train,4,22,3,6,0.17840734,-0.5866931,0.29825,BA,synthetic
BA-800-m3,train,4,23,3,6,0.20744279,-0.6201431,0.306,BA,synthetic
BA-800-m3,train,4,24,3,6,0.23712185,-0.64943457,0.316875,BA,synthetic
BA-800-m3,train,4,25,2,6,0.26991698,-0.67750007,0.33725,BA,synthetic
BA-800-m3,train,4,26,2,6,0.30211473,-0.70526373,0.31675000000000003,BA,synthetic
BA-800-m3,train,4,27,2,6,0.33300555,-0.7327761,0.33725,BA,synthetic
BA-800-m3,train,4,28,2,6,0.3609598,-0.7601282,0.30412500000000003,BA,synthetic
BA-800-m3,train,4,29,2,2,0.38589048,-0.78721595,0.311,BA,synthetic
BA-850-m4,train,0,0,6,1,-0.03529097,0.20575416,0.08164705882352942,BA,synthetic
BA-850-m4,train,0,1,6,1,-0.03372685,0.19232012,0.1403529411764706,BA,synthetic
BA-850-m4,train,0,2,6,1,-0.0314987,0.17912136,0.17811764705882355,BA,synthetic
BA-850-m4,train,0,3,6,1,-0.029180443,0.16435805,0.23670588235294115,BA,synthetic
BA-850-m4,train,0,4,6,1,-0.026139408,0.14542407,0.23341176470588235,BA,synthetic
BA-850-m4,train,0,5,6,6,-0.021932198,0.12700014,0.2525882352941176,BA,synthetic
BA-850-m4,train,0,6,1,2,-0.016510658,0.10692904,0.33176470588235296,BA,synthetic
BA-850-m4,train,0,7,1,2,-0.010288723,0.08210429,0.2843529411764706,BA,synthetic
BA-850-m4,train,0,8,1,2,-0.003419906,0.046795808,0.27599999999999997,BA,synthetic
BA-850-m4,train,0,9,1,5,0.004083149,0.005078692,0.32211764705882356,BA,synthetic
BA-850-m4,train,0,10,2,5,0.0119105205,-0.039673984,0.2650588235294118,BA,synthetic
BA-850-m4,train,0,11,2,5,0.019324377,-0.08708875,0.3311764705882353,BA,synthetic
BA-850-m4,train,0,12,6,5,0.02846314,-0.135878,0.29352941176470587,BA,synthetic
BA-850-m4,train,0,13,6,0,0.038397882,-0.18228197,0.2984705882352941,BA,synthetic
BA-850-m4,train,0,14,6,0,0.04802759,-0.23055637,0.3192941176470588,BA,synthetic
BA-850-m4,train,0,15,1,5,0.05825631,-0.27785212,0.30011764705882354,BA,synthetic
BA-850-m4,train,0,16,1,5,0.0711644,-0.32395062,0.2995294117647059,BA,synthetic
BA-850-m4,train,0,17,1,5,0.084411055,-0.3697485,0.30094117647058827,BA,synthetic
BA-850-m4,train,0,18,1,5,0.09823833,-0.416576,0.31270588235294117,BA,synthetic
BA-850-m4,train,0,19,1,5,0.11372821,-0.46258813,0.3131764705882353,BA,synthetic
BA-850-m4,train,0,20,1,0,0.13202105,-0.5048941,0.30317647058823527,BA,synthetic
BA-850-m4,train,0,21,1,0,0.15275997,-0.5468872,0.28941176470588237,BA,synthetic
BA-850-m4,train,0,22,3,6,0.178698,-0.58685106,0.32329411764705884,BA,synthetic
BA-850-m4,train,0,23,3,6,0.20782378,-0.6203483,0.33858823529411763,BA,synthetic
BA-850-m4,train,0,24,2,6,0.23749591,-0.6495936,0.3150588235294118,BA,synthetic
BA-850-m4,train,0,25,2,6,0.27023855,-0.6775823,0.3382352941176471,BA,synthetic
BA-850-m4,train,0,26,2,6,0.30249718,-0.70538026,0.32552941176470584,BA,synthetic
BA-850-m4,train,0,27,2,6,0.33341655,-0.7329183,0.3211764705882353,BA,synthetic
BA-850-m4,train,0,28,2,6,0.36131066,-0.76035017,0.3311764705882353,BA,synthetic
BA-850-m4,train,0,29,2,2,0.38615477,-0.7874162,0.3511764705882353,BA,synthetic
BA-850-m4,train,1,0,6,1,-0.03529097,0.20575416,0.09152941176470587,BA,synthetic
BA-850-m4,train,1,1,6,1,-0.03372685,0.19232014,0.15435294117647058,BA,synthetic
BA-850-m4,train,1,2,6,1,-0.031498697,0.17912136,0.244,BA,synthetic
BA-850-m4,train,1,3,6,1,-0.02918044,0.16435805,0.2691764705882353,BA,synthetic
BA-850-m4,train,1,4,6,1,-0.026139406,0.14542405,0.2531764705882353,BA,synthetic
BA-850-m4,train,1,5,6,6,-0.021932201,0.12700014,0.26776470588235296,BA,synthetic
BA-850-m4,train,1,6,1,2,-0.016510665,0.10692904,0.3407058823529412,BA,synthetic
BA-850-m4,train,1,7,1,2,-0.01028873,0.08210429,0.32623529411764707,BA,synthetic
BA-850-m4,train,1,8,1,2,-0.0034199134,0.046795785,0.3388235294117647,BA,synthetic
BA-850-m4,train,1,9,1,5,0.004083149,0.0050786845,0.31752941176470584,BA,synthetic
BA-850-m4,train,1,10,2,5,0.011910522,-0.03967397,0.2911764705882353,BA,synthetic
BA-850-m4,train,1,11,2,5,0.019324373,-0.08708875,0.30870588235294116,BA,synthetic
BA-850-m4,train,1,12,6,5,0.028463155,-0.13587801,0.2447058823529412,BA,synthetic
BA-850-m4,train,1,13,6,0,0.03839787,-0.18228202,0.31976470588235295,BA,synthetic
BA-850-m4,train,1,14,6,0,0.04802759,-0.23055631,0.33905882352941175,BA,synthetic
BA-850-m4,train,1,15,1,5,0.058256313,-0.27785215,0.3376470588235294,BA,synthetic
BA-850-m4,train,1,16,1,5,0.0711644,-0.32395068,0.2994117647058824,BA,synthetic
BA-850-m4,train,1,17,1,5,0.08441106,-0.36974856,0.33458823529411763,BA,synthetic
BA-850-m4,train,1,18,1,5,0.098238334,-0.41657597,0.29694117647058826,BA,synthetic
BA-850-m4,train,1,19,1,5,0.11372821,-0.4625882,0.2943529411764706,BA,synthetic
BA-850-m4,train,1,20,1,0,0.13202107,-0.5048941,0.3307058823529412,BA,synthetic
BA-850-m4,train,1,21,1,0,0.15275997,-0.5468872,0.34247058823529414,BA,synthetic
BA-850-m4,train,1,22,3,6,0.17869802,-0.586851,0.34905882352941175,BA,synthetic
BA-850-m4,train,1,23,3,6,0.20782378,-0.6203483,0.33176470588235296,BA,synthetic
BA-850-m4,train,1,24,2,6,0.23749594,-0.6495936,0.3362352941176471,BA,synthetic
BA-850-m4,train,1,25,2,6,0.27023852,-0.6775824,0.3272941176470588,BA,synthetic
BA-850-m4,train,1,26,2,6,0.30249718,-0.7053802,0.32682352941176473,BA,synthetic
BA-850-m4,train,1,27,2,6,0.33341655,-0.7329183,0.3074117647058824,BA,synthetic
BA-850-m4,train,1,28,2,6,0.36131066,-0.76035017,0.3431764705882353,BA,synthetic
BA-850-m4,train,1,29,2,2,0.3861548,-0.78741616,0.3288235294117647,BA,synthetic
BA-850-m4,train,2,0,6,1,-0.03529097,0.20575416,0.0851764705882353,BA,synthetic
BA-850-m4,train,2,1,6,1,-0.033726852,0.19232014,0.12141176470588236,BA,synthetic
BA-850-m4,train,2,2,6,1,-0.0314987,0.17912136,0.2003529411764706,BA,synthetic
BA-850-m4,train,2,3,6,1,-0.029180437,0.16435805,0.19694117647058823,BA,synthetic
BA-850-m4,train,2,4,6,1,-0.026139403,0.14542405,0.23411764705882354,BA,synthetic
BA-850-m4,train,2,5,6,6,-0.0219322,0.12700014,0.32376470588235295,BA,synthetic
BA-850-m4,train,2,6,1,2,-0.016510665,0.10692904,0.2722352941176471,BA,synthetic
BA-850-m4,train,2,7,1,2,-0.01028873,0.0821043,0.2752941176470588,BA,synthetic
BA-850-m4,train,2,8,1,2,-0.0034199134,0.0467958,0.3144705882352941,BA,synthetic
BA-850-m4,train,2,9,1,5,0.004083149,0.005078681,0.30305882352941177,BA,synthetic
BA-850-m4,train,2,10,2,5,0.011910513,-0.03967397,0.292,BA,synthetic
BA-850-m4,train,2,11,2,5,0.019324377,-0.08708875,0.32694117647058824,BA,synthetic
BA-850-m4,train,2,12,6,5,0.028463151,-0.13587798,0.30717647058823533,BA,synthetic
BA-850-m4,train,2,13,6,0,0.03839788,-0.18228197,0.29611764705882354,BA,synthetic
BA-850-m4,train,2,14,6,0,0.048027597,-0.23055634,0.33,BA,synthetic
BA-850-m4,train,2,15,1,5,0.058256313,-0.27785212,0.2914117647058823,BA,synthetic
BA-850-m4,train,2,16,1,5,0.0711644,-0.32395065,0.30776470588235294,BA,synthetic
BA-850-m4,train,2,17,1,5,0.08441106,-0.3697485,0.3251764705882353,BA,synthetic
BA-850-m4,train,2,18,1,5,0.09823833,-0.41657594,0.2908235294117647,BA,synthetic
BA-850-m4,train,2,19,1,5,0.1137282,-0.46258813,0.3015294117647059,BA,synthetic
BA-850-m4,train,2,20,1,0,0.13202105,-0.5048941,0.32588235294117646,BA,synthetic
BA-850-m4,train,2,21,1,0,0.15275995,-0.5468872,0.3316470588235294,BA,synthetic
BA-850-m4,train,2,22,3,6,0.178698,-0.586851,0.357764705882353,BA,synthetic
BA-850-m4,train,2,23,3,6,0.20782378,-0.6203483,0.33858823529411763,BA,synthetic
BA-850-m4,train,2,24,2,6,0.23749593,-0.6495936,0.3284705882352941,BA,synthetic
BA-850-m4,train,2,25,2,6,0.27023855,-0.6775823,0.3235294117647059,BA,synthetic
BA-850-m4,train,2,26,2,6,0.30249718,-0.7053802,0.34058823529411764,BA,synthetic
BA-850-m4,train,2,27,2,6,0.33341658,-0.7329184,0.33,BA,synthetic
BA-850-m4,train,2,28,2,6,0.36131063,-0.7603501,0.33976470588235297,BA,synthetic
BA-850-m4,train,2,29,2,2,0.3861548,-0.78741616,0.33129411764705885,BA,synthetic
BA-850-m4,train,3,0,6,1,-0.03529097,0.20575413,0.09823529411764706,BA,synthetic
BA-850-m4,train,3,1,6,1,-0.03372685,0.19232014,0.14400000000000002,BA,synthetic
BA-850-m4,train,3,2,6,1,-0.0314987,0.17912136,0.23705882352941177,BA,synthetic
BA-850-m4,train,3,3,6,1,-0.029180437,0.16435805,0.2328235294117647,BA,synthetic
BA-850-m4,train,3,4,6,1,-0.026139403,0.14542408,0.2983529411764706,BA,synthetic
BA-850-m4,train,3,5,6,6,-0.0219322,0.12700014,0.28505882352941175,BA,synthetic
BA-850-m4,train,3,6,1,2,-0.016510658,0.10692903,0.31341176470588233,BA,synthetic
BA-850-m4,train,3,7,1,2,-0.010288723,0.08210429,0.30823529411764705,BA,synthetic
BA-850-m4,train,3,8,1,2,-0.0034199134,0.046795785,0.29717647058823526,BA,synthetic
BA-850-m4,train,3,9,1,5,0.004083149,0.0050786845,0.3615294117647059,BA,synthetic
BA-850-m4,train,3,10,2,5,0.011910515,-0.039673984,0.3038823529411765,BA,synthetic
BA-850-m4,train,3,11,2,5,0.019324375,-0.087088734,0.3018823529411765,BA,synthetic
BA-850-m4,train,3,12,6,5,0.028463151,-0.135878,0.2781176470588235,BA,synthetic
BA-850-m4,train,3,13,6,0,0.03839788,-0.18228197,0.31399999999999995,BA,synthetic
BA-850-m4,train,3,14,6,0,0.04802759,-0.23055634,0.33258823529411763,BA,synthetic
BA-850-m4,train,3,15,1,5,0.05825631,-0.27785218,0.3225882352941176,BA,synthetic
BA-850-m4,train,3,16,1,5,0.0711644,-0.32395068,0.31399999999999995,BA,synthetic
BA-850-m4,train,3,17,1,5,0.08441106,-0.36974847,0.2796470588235294,BA,synthetic
BA-850-m4,train,3,18,1,5,0.09823832,-0.41657594,0.3003529411764706,BA,synthetic
BA-850-m4,train,3,19,1,5,0.11372822,-0.4625882,0.31776470588235295,BA,synthetic
BA-850-m4,train,3,20,1,0,0.13202107,-0.5048941,0.3131764705882353,BA,synthetic
BA-850-m4,train,3,21,1,0,0.15275995,-0.5468872,0.31823529411764706,BA,synthetic
BA-850-m4,train,3,22,3,6,0.178698,-0.58685106,0.31623529411764706,BA,synthetic
BA-850-m4,train,3,23,3,6,0.20782378,-0.6203483,0.3181176470588235,BA,synthetic
BA-850-m4,train,3,24,2,6,0.23749591,-0.6495936,0.32717647058823535,BA,synthetic
BA-850-m4,train,3,25,2,6,0.27023855,-0.6775823,0.31011764705882355,BA,synthetic
BA-850-m4,train,3,26,2,6,0.30249718,-0.7053802,0.3428235294117647,BA,synthetic
BA-850-m4,train,3,27,2,6,0.33341658,-0.7329183,0.3295294117647059,BA,synthetic
BA-850-m4,train,3,28,2,6,0.36131063,-0.76035017,0.3604705882352941,BA,synthetic
BA-850-m4,train,3,29,2,2,0.3861548,-0.7874163,0.34164705882352936,BA,synthetic
BA-850-m4,train,4,0,6,1,-0.03529097,0.20575413,0.07376470588235294,BA,synthetic
BA-850-m4,train,4,1,6,1,-0.033726852,0.19232012,0.1491764705882353,BA,synthetic
BA-850-m4,train,4,2,6,1,-0.0314987,0.17912138,0.1736470588235294,BA,synthetic
BA-850-m4,train,4,3,6,1,-0.029180445,0.16435806,0.2456470588235294,BA,synthetic
BA-850-m4,train,4,4,6,1,-0.026139403,0.14542407,0.26835294117647057,BA,synthetic
BA-850-m4,train,4,5,6,6,-0.021932205,0.12700014,0.30658823529411766,BA,synthetic
BA-850-m4,train,4,6,1,2,-0.016510673,0.10692904,0.3403529411764706,BA,synthetic
BA-850-m4,train,4,7,1,2,-0.010288723,0.08210429,0.3365882352941177,BA,synthetic
BA-850-m4,train,4,8,1,2,-0.003419906,0.046795785,0.30752941176470583,BA,synthetic
BA-850-m4,train,4,9,1,5,0.0040831417,0.005078703,0.294,BA,synthetic
BA-850-m4,train,4,10,2,5,0.011910513,-0.03967397,0.30870588235294116,BA,synthetic
BA-850-m4,train,4,11,2,5,0.019324375,-0.08708872,0.30223529411764705,BA,synthetic
BA-850-m4,train,4,12,6,5,0.028463148,-0.13587797,0.28411764705882353,BA,synthetic
BA-850-m4,train,4,13,6,0,0.038397875,-0.18228197,0.28905882352941176,BA,synthetic
BA-850-m4,train,4,14,6,0,0.048027582,-0.2305564,0.3032941176470588,BA,synthetic
BA-850-m4,train,4,15,1,5,0.058256306,-0.27785218,0.30282352941176466,BA,synthetic
BA-850-m4,train,4,16,1,5,0.0711644,-0.32395065,0.3016470588235294,BA,synthetic
BA-850-m4,train,4,17,1,5,0.084411055,-0.36974853,0.3089411764705883,BA,synthetic
BA-850-m4,train,4,18,1,5,0.098238334,-0.41657594,0.328,BA,synthetic
BA-850-m4,train,4,19,1,5,0.1137282,-0.46258813,0.3090588235294118,BA,synthetic
BA-850-m4,train,4,20,1,0,0.13202105,-0.504894,0.336,BA,synthetic
BA-850-m4,train,4,21,1,0,0.15275997,-0.5468872,0.3168235294117647,BA,synthetic
BA-850-m4,train,4,22,3,6,0.178698,-0.58685106,0.3170588235294118,BA,synthetic
BA-850-m4,train,4,23,3,6,0.20782378,-0.6203482,0.3192941176470588,BA,synthetic
BA-850-m4,train,4,24,2,6,0.23749591,-0.6495936,0.3478823529411765,BA,synthetic
BA-850-m4,train,4,25,2,6,0.27023855,-0.6775823,0.34329411764705886,BA,synthetic
BA-850-m4,train,4,26,2,6,0.30249715,-0.7053802,0.29376470588235293,BA,synthetic
BA-850-m4,train,4,27,2,6,0.33341658,-0.7329183,0.33835294117647063,BA,synthetic
BA-850-m4,train,4,28,2,6,0.36131066,-0.7603501,0.3245882352941176,BA,synthetic
BA-850-m4,train,4,29,2,2,0.3861548,-0.7874162,0.34517647058823525,BA,synthetic
ER-800-p0.010,train,0,0,6,1,-0.035194863,0.20575413,0.025875,ER,synthetic
